id,title,price,location,latitude,longitude,type,size,no_of_bedrooms,no_of_bathrooms,completion_status,amenities
7613013,Very Spacious | 2 Bedrooms | Garden View,1250000,"Dubai, Green Community, Garden East Apartments",25.006838,55.16422,Apartment,"2,100 sqft
                      /            195 sqm",2 + Maid,2,Ready,"Unfurnished, Built in Wardrobes, Central A/C, Covered Parking, Maids Room, Pets Allowed, Private Garden, Security, Shared Pool, Study, Walk-in Closet, "
7613133,Vacant | B Type | Full Sea View | Key with Me,3750000,"Dubai, Palm Jumeirah, Oceana",25.110525,55.135714,Apartment,"2,279 sqft
                      /            212 sqm",3,3,Ready,"Unfurnished, Balcony, Built in Wardrobes, Central A/C, Concierge, Covered Parking, Kitchen Appliances, Security, Shared Gym, Shared Pool, "
7613138,Stunning 3 Bed plus Maids | Mid floor Apt,3200000,"Dubai, Downtown Dubai, BLVD Crescent",25.191719,55.270677,Apartment,"1,976 sqft
                      /            184 sqm",3,3,Ready,"Unfurnished, Balcony, Built in Wardrobes, Central A/C, Private Garden, Shared Gym, Shared Pool, "
7613140,"Huge Apt, Prime Location with Garden Views",650000,"Dubai, Motor City, Norton Court",25.046667,55.247959,Apartment,"1,066 sqft
                      /            99 sqm",1,2,Ready,"Unfurnished, Balcony, Pets Allowed, Shared Gym, Shared Pool, "
7613259,Top Investment in Green Heart of Dubai - Call Now,1398000,"Dubai, City Walk",25.20532,55.260502,Apartment,"956 sqft
                      /            89 sqm",1,2,Off-plan,"Unfurnished, Balcony, Concierge, Covered Parking, Private Jacuzzi, Shared Gym, Shared Pool, "
7613272,Amazing Layout |2 Beds + Maids | Unfurnished,1300000,"Dubai, Jumeirah Lake Towers, Lake Elucio",25.074521,55.143825,Apartment,"2,063 sqft
                      /            192 sqm",2 + Maid,4,Ready,"Unfurnished, Balcony, Built in Wardrobes, Central A/C, Children's Play Area, Covered Parking, Kitchen Appliances, Maids Room, Pets Allowed, Shared Gym, Shared Pool, "
7613338,Upgraded Layout | Full Sea | 3 Bed + Maid,3950000,"Dubai, Dubai Marina",25.087979,55.146464,Apartment,"3,882 sqft
                      /            361 sqm",3,6,Ready,
7613345,Beautiful Sea and Eye View I Largest 2BED I Vacant,1299999,"Dubai, Jumeirah Beach Residence, Bahar",25.078122,55.134763,Apartment,"1,450 sqft
                      /            135 sqm",2,3,Ready,"Furnished, Balcony, Built in Wardrobes, Central A/C, Children's Play Area, Kitchen Appliances, Pets Allowed, Shared Gym, Shared Pool, View of Water, "
7613348,2 BR+M | Garden View | High End Finishing,906888,"Dubai, Jumeirah Village Circle",25.048095,55.206373,Apartment,"1,110 sqft
                      /            103 sqm",2 + Maid,3,Off-plan,"Unfurnished, Balcony, Built in Wardrobes, Central A/C, Children's Play Area, Maids Room, Security, Shared Gym, Shared Pool, Study, Walk-in Closet, "
7613440,Park View I Open Layout I Perfectly Priced IModern,395000,"Dubai, Jumeirah Lake Towers, Lake Almas East",25.071616,55.143728,Apartment,"437 sqft
                      /            41 sqm",studio,1,Ready,"Unfurnished, Balcony, Built in Wardrobes, Central A/C, Covered Parking, Security, Shared Gym, Shared Pool, Shared Spa, View of Landmark, "
7613516,BIGGEST LAYOUT| PRICED TO SELL | HIGHEST FLOOR,2500000,"Dubai, Palm Jumeirah",25.104115,55.14847,Apartment,"1,512 sqft
                      /            140 sqm",1,2,Ready,"Furnished, Balcony, Built in Wardrobes, Central A/C, Concierge, Covered Parking, Kitchen Appliances, Lobby in Building, Networked, Pets Allowed, Security, Shared Gym, Shared Pool, Shared Spa, View of Landmark, View of Water, "
7613846,RARE 3BR | GRANDE SPECIALIST | 50% 3YRS POST,5796888,"Dubai, Downtown Dubai, Opera District",25.195237,55.271449,Apartment,"1,861 sqft
                      /            173 sqm",3,4,Off-plan,"Unfurnished, Balcony, Built in Wardrobes, Concierge, Private Garden, Private Jacuzzi, "
7613850,FULL SKYLINE VIEWS | BEST PRICES GUARANTEED,2900000,"Dubai, Jumeirah, La Mer",25.240419,55.25277,Apartment,"2,007 sqft
                      /            186 sqm",3,4,Off-plan,
7613858,BEST PRICES GUARANTEED | PRIME LOCATION,1700000,"Dubai, Jumeirah, La Mer",25.240419,55.25277,Apartment,"1,200 sqft
                      /            111 sqm",2,3,Off-plan,
7613918,Semi-Furnished | Garden View | Maid's Room,1250000,"Dubai, Al Furjan, South Village",25.030322,55.149141,Apartment,"1,797 sqft
                      /            167 sqm",3,4,Off-plan,
7614176,Upgraded | Burj Khalifa View | Vacant Soon,Ask for price,"Dubai, Meydan, Meydan Avenue",25.150828,55.295714,Apartment,"1,534 sqft
                      /            143 sqm",2,3,Ready,"Unfurnished, Balcony, Built in Wardrobes, Central A/C, Shared Pool, "
7614337,Reduced Price| Largest Unit with Convertible Option| Genuine,745000,"Dubai, Jumeirah Village Circle",25.060394,55.200053,Apartment,"1,272 sqft
                      /            118 sqm",1,1,Ready,"Unfurnished, Built in Wardrobes, Central A/C, Children's Play Area, "
7614359,2 Bed | Sea And Dubai Eye View | Balcony,3500000,"Dubai, Palm Jumeirah",25.104582,55.148449,Apartment,"1,800 sqft
                      /            167 sqm",2,2,Ready,
7614958,New | 1 Bed | Canal View | Vacant Soon,890000,"Dubai, The Views",25.088533,55.171838,Apartment,"754 sqft
                      /            70 sqm",1,1,Ready,
7615201,Stunning Views|Vacant on Transfer|Perfect Location,1000000,"Dubai, Dubai Marina",25.074286,55.138949,Apartment,"699 sqft
                      /            65 sqm",1,2,Ready,"Unfurnished, Balcony, Built in Wardrobes, Central A/C, Concierge, Covered Parking, Kitchen Appliances, Pets Allowed, Shared Pool, View of Water, "
7615549,LUXURIOUS BIG TERRACE | SWIMMING POOL VIEW,1200000,"Dubai, Town Square",25.00373,55.297034,Apartment,"2,408 sqft
                      /            224 sqm",3,3,,"Unfurnished, Built in Wardrobes, Central A/C, Children's Play Area, Shared Gym, Shared Pool, View of Landmark, "
7615916,Genuine Resale | 3 Yrs FREE Service Charge,1700000,"Dubai, Dubai Creek Harbour (The Lagoons)",25.204135,55.344345,Apartment,"1,164 sqft
                      /            108 sqm",2,3,Off-plan,"Unfurnished, Balcony, Central A/C, Concierge, Covered Parking, Shared Gym, Shared Pool, View of Water, "
7615918,Spacious | Resale | Good Deal,2800000,"Dubai, Downtown Dubai",25.200926,55.280912,Apartment,"1,607 sqft
                      /            149 sqm",3,3,,"Unfurnished, Balcony, Built in Wardrobes, Central A/C, Children's Play Area, Security, Shared Gym, Shared Pool, "
7616157,| Under Offer| More Options In The Building |,770000,"Dubai, Dubai Marina",25.085047,55.142415,Apartment,"807 sqft
                      /            75 sqm",1,2,Ready,
7616229,Vacant | All En suite | Excellent Quality,1900000,"Dubai, Al Sufouh, Al Sufouh 2",25.108984,55.177657,Apartment,"1,782 sqft
                      /            166 sqm",3 + Maid,4,Ready,"Unfurnished, Balcony, Built in Wardrobes, Central A/C, Covered Parking, Maids Room, Shared Gym, Shared Pool, "
7616650,Earn 8% guarantee for 5 years + DLD aiver,540000,"Dubai, Arjan",25.062083,55.243556,Apartment,"377 sqft
                      /            35 sqm",studio,1,Off-plan,"Partly furnished, Balcony, Central A/C, Covered Parking, Kitchen Appliances, Security, Shared Gym, Shared Pool, Shared Spa, "
7616674,Sea Views | Rare 02 Layout | 3 Bed + Maid,4500000,"Dubai, Dubai Marina",25.090214,55.149869,Apartment,"3,554 sqft
                      /            330 sqm",3,5,Ready,
7616755,Panoramic Windows | Corner Apt. | Bright Unit,1250000,"Dubai, Downtown Dubai",25.192975,55.281314,Apartment,"967 sqft
                      /            90 sqm",1,2,Ready,"Unfurnished, Built in Wardrobes, Central A/C, Pets Allowed, "
7616768,2 Bed | E Type | Direct Access to the Pool | PJ,2400000,"Dubai, Palm Jumeirah, The Fairmont Palm Residences",25.108728,55.142382,Apartment,"1,723 sqft
                      /            160 sqm",2,3,Ready,"Unfurnished, Central A/C, "
7616792,Furnished and Elegant Apt with Canal Views,1350000,"Dubai, Business Bay",25.184884,55.260565,Apartment,"891 sqft
                      /            83 sqm",2,3,Ready,"Furnished, Balcony, Built in Wardrobes, Central A/C, Covered Parking, Shared Gym, Shared Pool, "
7616840,Exclusive | Rare Layout | Vacant on Transfer,3800000,"Dubai, DIFC",25.211032,55.28205,Apartment,"2,437 sqft
                      /            226 sqm",3 + Maid,3,Ready,"Unfurnished, Balcony, Built in Wardrobes, Covered Parking, Kitchen Appliances, Maids Room, Pets Allowed, Shared Gym, Shared Pool, View of Water, "
7617063,2 Bedroom | Full DIFC Views | High Floor,2650000,"Dubai, Downtown Dubai",25.200879,55.276331,Apartment,"1,449 sqft
                      /            135 sqm",2,3,Ready,"Furnished, Balcony, Built in Wardrobes, Central A/C, Kitchen Appliances, Shared Gym, Shared Pool, Walk-in Closet, "
7617148,Motivated Seller| Splendid Fountain and Burj View,4700000,"Dubai, Downtown Dubai",25.200879,55.276331,Apartment,"2,184 sqft
                      /            203 sqm",3 + Maid,5,Ready,"Furnished, Balcony, Barbecue Area, Built in Wardrobes, Central A/C, Children's Play Area, Concierge, Covered Parking, Kitchen Appliances, Maids Room, Pets Allowed, Private Jacuzzi, Private Pool, Shared Gym, Shared Pool, Study, View of Water, "
7617176,Huge Studio|With Balcony|Vacant|Affordable Price,325000,"Dubai, Jumeirah Village Circle, Emirates Gardens 2",25.048001,55.205122,Apartment,"554 sqft
                      /            51 sqm",studio,1,,"Unfurnished, Balcony, Central A/C, Covered Parking, Security, Shared Gym, Shared Pool, Shared Spa, "
7617536,Investment Opportunity|Pay 10% and 90% on Handover,820845,"Dubai, Mohammed Bin Rashid City, Sobha Hartland",25.177819,55.308533,Apartment,"493 sqft
                      /            46 sqm",1,1,Off-plan,"Unfurnished, Concierge, Covered Parking, Shared Gym, Shared Pool, "
7617537,Vacant Now | Upgraded Bathrooms | 4 Bed,1785000,"Dubai, Greens, Al Ghaf",25.096219,55.170272,Apartment,"2,398 sqft
                      /            223 sqm",4,3,Ready,"Unfurnished, Balcony, Concierge, Covered Parking, Shared Pool, Study, "
7617567,Rare Unit|Fully Upgraded|Full Lake View|Big Patio,1399000,"Dubai, The Views, The Fairways",25.089515,55.171022,Apartment,"1,237 sqft
                      /            115 sqm",2,2,Ready,"Unfurnished, Balcony, Built in Wardrobes, Shared Gym, Shared Pool, View of Water, "
7617603,7% ROI I Spacious | Recently rented,390000,"Dubai, Dubai Silicon Oasis",25.119354,55.37796,Apartment,"790 sqft
                      /            73 sqm",1,1,Ready,"Unfurnished, Balcony, Built in Wardrobes, Central A/C, Children's Play Area, Shared Gym, Shared Pool, "
7617616,Fully Furnished and Serviced | Real Price and Size,1540000,"Dubai, Jumeirah Beach Residence",25.072569,55.126527,Apartment,"640 sqft
                      /            59 sqm",1,2,Off-plan,"Unfurnished, Balcony, Built in Wardrobes, Central A/C, Concierge, Covered Parking, Shared Gym, Shared Pool, View of Landmark, View of Water, "
7617632,Pay 10% and 90% on Handover | Limited Availability,1483350,"Dubai, Mohammed Bin Rashid City, Sobha Hartland",25.177819,55.308533,Apartment,"899 sqft
                      /            84 sqm",2,2,Off-plan,"Unfurnished, Concierge, Covered Parking, Shared Gym, Shared Pool, "
7617657,Beautiful Sea View 1 Bed Apt in Murjan 1,1550000,"Dubai, Jumeirah Beach Residence, Murjan",25.081265,55.139802,Apartment,"1,105 sqft
                      /            103 sqm",1,2,Ready,"Furnished, Balcony, Built in Wardrobes, Central A/C, Covered Parking, Pets Allowed, Shared Gym, Shared Pool, "
7617667,Walk-In-Closet | Big Size 2 Balconies,689999,"Dubai, Town Square",25.00373,55.297034,Apartment,"1,064 sqft
                      /            99 sqm",2,2,,"Unfurnished, Built in Wardrobes, Central A/C, Children's Play Area, Covered Parking, Shared Gym, Shared Pool, View of Landmark, "
7617815,Luxurious Studio | 5 years post payment plan | Spacious layout,425000,"Dubai, Jumeirah Village Circle",25.049808,55.200832,Apartment,"510 sqft
                      /            47 sqm",studio,1,Ready,
7617863,Genuine Resale | Full Sea View |Address JBR Expert,2450000,"Dubai, Jumeirah Beach Residence",25.072569,55.126527,Apartment,"1,181 sqft
                      /            110 sqm",2,3,Off-plan,"Unfurnished, Built in Wardrobes, Concierge, Covered Parking, Shared Pool, "
7617896,Exquisite | Breathtaking Views | Zero Commission,16200000,"Dubai, Business Bay",25.183515,55.26667,Apartment,"4,000 sqft
                      /            372 sqm",2,2,Off-plan,"Unfurnished, Balcony, Built in Wardrobes, Central A/C, View of Water, "
7617899,EXCLUSIVE | GARDEN VIEW | LARGE STORE ROOM,2700000,"Dubai, Al Barari",25.099422,55.312967,Apartment,"2,745 sqft
                      /            255 sqm",2,3,Ready,"Unfurnished, Built in Wardrobes, Central A/C, Kitchen Appliances, Shared Pool, View of Water, "
7617943,Exclusive  | 1 BR Apartment | Creek Gate,740000,"Dubai, Dubai Creek Harbour (The Lagoons)",25.195295,55.365799,Apartment,"725 sqft
                      /            67 sqm",1,1,Off-plan,"Unfurnished, Balcony, Covered Parking, Security, Shared Gym, Shared Pool, View of Landmark, Walk-in Closet, "
7617950,Relaxing sunset evenings in beautiful Safi,675000,"Dubai, Town Square, Safi",25.01551,55.283111,Apartment,"883 sqft
                      /            82 sqm",2,2,,"Unfurnished, Balcony, Built in Wardrobes, Concierge, Covered Parking, Kitchen Appliances, Security, Shared Gym, Shared Pool, Study, View of Water, "
7617958,2 Bedroom Apartment | Study | Rare Layout,1650000,"Dubai, The Views",25.088533,55.171838,Apartment,"1,364 sqft
                      /            127 sqm",2,2,Ready,
7618064,Burj Khalifa Views | Direct Link To Mall,1900000,"Dubai, Downtown Dubai, Burj Vista",25.198796,55.271342,Apartment,"880 sqft
                      /            82 sqm",1,1,Ready,
7619104,Rented at 54000 | With Parking,550000,"Dubai, Dubai Production City (IMPZ), Lago Vista",25.03439,55.201959,Apartment,"1,256 sqft
                      /            117 sqm",2,2,Ready,
7619329,Chiller Free | 1 Bedroom Apartment | Lake View,950000,"Dubai, Jumeirah Lake Towers, Green Lake Towers",25.07887,55.148529,Apartment,"980 sqft
                      /            91 sqm",1,2,Ready,"Unfurnished, Balcony, Shared Gym, View of Landmark, View of Water, "
7619333,Excellent condition | Owner occupied | Huge layout,1100000,"Dubai, Greens",25.094713,55.171237,Apartment,"1,441 sqft
                      /            134 sqm",2,2,,"Unfurnished, Balcony, Built in Wardrobes, Central A/C, Children's Play Area, Covered Parking, Shared Gym, Shared Pool, "
7619569,High Floor | Full Burj Khalifa View | Vacant,2100000,"Dubai, Downtown Dubai, South Ridge",25.186457,55.277512,Apartment,"1,678 sqft
                      /            156 sqm",2,3,,"Unfurnished, Balcony, View of Landmark, Walk-in Closet, "
7619721,Cheapest Price | High Floor | Burj Khalifa View,2290000,"Dubai, Downtown Dubai",25.19331,55.280919,Apartment,"1,442 sqft
                      /            134 sqm",2,3,Off-plan,"Unfurnished, Concierge, "
7620031,BEST PRICED 1BR! Ready in 2020! 3 yrs payment plan,1110200,"Dubai, Mohammed Bin Rashid City, Sobha Hartland",25.176686,55.309922,Apartment,"700 sqft
                      /            65 sqm",1,2,Off-plan,"Unfurnished, Balcony, Built in Wardrobes, Central A/C, Children's Play Area, Covered Parking, Kitchen Appliances, Shared Gym, Shared Pool, "
7620729,LARGE 1BR with Stunning views /2 Parking,1699000,"Dubai, Palm Jumeirah, Oceana",25.111229,55.136449,Apartment,"1,890 sqft
                      /            176 sqm",1,2,,"Unfurnished, Balcony, Central A/C, Concierge, Security, Shared Gym, Shared Pool, "
7621015,Fully Equipped  | Spacious Studio | Canal View,700000,"Dubai, Business Bay, Ubora Towers",25.180869,55.271015,Apartment,"713 sqft
                      /            66 sqm",studio,1,,"Unfurnished, Balcony, Built in Wardrobes, Central A/C, Concierge, Covered Parking, Kitchen Appliances, "
7621030,Corner Unit - Larger 1 Bed - Very Bright,490000,"Dubai, Town Square",25.010196,55.291467,Apartment,"680 sqft
                      /            63 sqm",1,1,Ready,
7621078,Exclusive|Full Community View|Maid Room|Best Deal,808000,"Dubai, Town Square, Zahra Apartments",25.010066,55.290055,Apartment,"1,340 sqft
                      /            124 sqm",3 + Maid,3,,"Unfurnished, Balcony, Barbecue Area, Built in Wardrobes, Central A/C, Children's Play Area, Children's Pool, Concierge, Covered Parking, Kitchen Appliances, Lobby in Building, Maids Room, Pets Allowed, Security, Shared Gym, Shared Pool, Shared Spa, Vastu-compliant, View of Landmark, View of Water, "
7621184,PANORAMIC SEA VIEW 2BR| PERFECT LOCATION | SERENIA,4996000,"Dubai, Palm Jumeirah, Serenia Residences The Palm",25.132519,55.151574,Apartment,"1,621 sqft
                      /            151 sqm",2,3,Off-plan,"Unfurnished, Built in Wardrobes, Central A/C, Concierge, Covered Parking, Shared Gym, Shared Pool, View of Water, "
7621189,PANORAMIC PALM VIEW |DIRECT BEACH ACCESS | SERENIA,16500000,"Dubai, Palm Jumeirah, Serenia Residences The Palm",25.132445,55.152216,Apartment,"4,877 sqft
                      /            453 sqm",3,4,Off-plan,"Unfurnished, Built in Wardrobes, Central A/C, Concierge, Covered Parking, Shared Gym, Shared Pool, View of Water, "
7621220,Prime Location Apt with Pool and Garden View,650000,"Dubai, Motor City, Bennett House",25.045763,55.245835,Apartment,"907 sqft
                      /            84 sqm",1,2,Ready,"Unfurnished, Balcony, Pets Allowed, Shared Gym, Shared Pool, "
7621319,Exclusive 3 BR Serviced Hotel Apartment Vida Hills,4000000,"Dubai, The Hills, The Hills B",25.078492,55.158642,Apartment,"2,035 sqft
                      /            189 sqm",3 + Maid,4,Ready,"Unfurnished, Balcony, Built in Wardrobes, Children's Play Area, Concierge, Covered Parking, Maids Room, Pets Allowed, Shared Gym, Shared Pool, "
7621434,Large Terrace | Upgraded | Great Investment,590000,"Dubai, Dubai Marina, Marina Diamonds",25.069473,55.134775,Apartment,"666 sqft
                      /            62 sqm",1,1,Ready,"Unfurnished, Balcony, Covered Parking, Security, Shared Gym, Shared Pool, "
7621434,Large Terrace | Upgraded | Great Investment,590000,"Dubai, Dubai Marina, Marina Diamonds",25.069473,55.134775,Apartment,"666 sqft
                      /            62 sqm",1,1,Ready,"Unfurnished, Balcony, Covered Parking, Security, Shared Gym, Shared Pool, "
7621449,Exceptional Charm for 2BR Serviced Apt The Address,4500000,"Dubai, Downtown Dubai",25.200879,55.276331,Apartment,"1,271 sqft
                      /            118 sqm",2,3,Ready,"Unfurnished, Balcony, Built in Wardrobes, Central A/C, Children's Play Area, Concierge, Covered Parking, Shared Gym, Shared Pool, View of Water, "
7621536,Burj Khalifa View | Balcony | EXCLUSIVE,2100000,"Dubai, Downtown Dubai",25.187855,55.279641,Apartment,"1,242 sqft
                      /            115 sqm",2,3,Ready,"Furnished, Balcony, Built in Wardrobes, Central A/C, Children's Play Area, Concierge, Kitchen Appliances, Security, Shared Gym, Shared Pool, View of Landmark, "
7621540,Burj & Fountain View|High Floor|2-BR|29 Boulevard,1950000,"Dubai, Downtown Dubai, 29 Burj Boulevard",25.192132,55.272169,Apartment,"1,400 sqft
                      /            130 sqm",2,3,Ready,"Unfurnished, Balcony, Built in Wardrobes, Central A/C, Children's Play Area, Concierge, Covered Parking, Shared Gym, Shared Pool, View of Water, "
7621746,Amazing Pool View One bedroom Higher Floor Vacant,650000,"Dubai, Al Furjan, Azizi Residence",25.027786,55.154686,Apartment,"795 sqft
                      /            74 sqm",1,2,Ready,"Partly furnished, Balcony, Built in Wardrobes, Central A/C, Children's Play Area, Children's Pool, Concierge, Covered Parking, Kitchen Appliances, Lobby in Building, Networked, Pets Allowed, Security, Shared Gym, Shared Pool, Shared Spa, View of Landmark, Walk-in Closet, "
7621783,Premium | Burj and Fountain View | Bright,2300000,"Dubai, Downtown Dubai",25.19331,55.280919,Apartment,"1,470 sqft
                      /            137 sqm",2,3,,"Unfurnished, Balcony, Built in Wardrobes, Central A/C, Concierge, Covered Parking, Pets Allowed, Shared Pool, "
7622333,The True Meaning of Luxury and Convenience.,1110888,"Dubai, Business Bay",25.184483,55.292343,Apartment,"669 sqft
                      /            62 sqm",studio,1,Off-plan,"Unfurnished, Balcony, Built in Wardrobes, Central A/C, Children's Play Area, Concierge, Security, Shared Gym, Shared Pool, Shared Spa, "
7622469,High Floor| Motivated Seller |Handover in Nov 2020,2000000,"Dubai, Dubai Creek Harbour (The Lagoons)",25.204135,55.344345,Apartment,"1,592 sqft
                      /            148 sqm",3 + Maid,4,Off-plan,"Unfurnished, Balcony, Built in Wardrobes, Central A/C, Children's Play Area, Covered Parking, Maids Room, Shared Gym, Shared Pool, View of Water, "
7622495,Elegant Unit | Balcony | Stunning Sea Views,1300000,"Dubai, Al Sufouh, Acacia Avenues",25.110967,55.178082,Apartment,"1,366 sqft
                      /            127 sqm",2,2,Ready,
7622611,VOT | One Bed | 906 Sq. Ft. | Pool Views,675000,"Dubai, Motor City, Bennett House",25.045763,55.245835,Apartment,"907 sqft
                      /            84 sqm",1,1,Ready,
7622614,Pool View | 1 Bedroom  | 884 Sq. Ft.,1125000,"Dubai, Dubai Hills Estate, Park Heights",25.107984,55.244923,Apartment,"844 sqft
                      /            78 sqm",1,1,Ready,
7622928,3 Beds | Partial Fountain View | with Balcony,3499900,"Dubai, Downtown Dubai, The Residences",25.191285,55.275202,Apartment,"2,379 sqft
                      /            221 sqm",3,3,Ready,"Unfurnished, Balcony, Central A/C, Children's Play Area, Concierge, Kitchen Appliances, Shared Gym, "
7623001,Full Marina View – 2 Bedrooms – Pay over 3 Years,3378000,"Dubai, Dubai Marina, Marina Gate",25.087147,55.146681,Apartment,"1,516 sqft
                      /            141 sqm",2,3,Ready,"Unfurnished, Balcony, Built in Wardrobes, Central A/C, Concierge, Covered Parking, Kitchen Appliances, Lobby in Building, Maid Service, Networked, Pets Allowed, Security, Shared Gym, Shared Pool, View of Water, "
7623149,Beautiful 2 Bedroom in Palazzo Versace for Sale,4202898,"Dubai, Culture Village",25.227295,55.341761,Apartment,"1,764 sqft
                      /            164 sqm",2,3,Ready,
7623173,"One of a Kind 1 Bed in D1 Tower, Must see",1000000,"Dubai, Culture Village",25.226946,55.343628,Apartment,"707 sqft
                      /            66 sqm",1,1,Ready,
7623179,Beautiful Studio | Modern Interiors for Sale,749000,"Dubai, Culture Village",25.226946,55.343628,Apartment,"561 sqft
                      /            52 sqm",studio,1,Ready,
7623192,Stunning 3 Bed Overlooking the Pool and Creek,4300000,"Dubai, Culture Village",25.227295,55.341761,Apartment,"2,289 sqft
                      /            213 sqm",3,4,Ready,
7623384,Elegant 3 BR |Sea View - Marina Skylines,3650000,"Dubai, Jumeirah Beach Residence",25.07359,55.126352,Apartment,"1,899 sqft
                      /            176 sqm",3 + Maid,4,Off-plan,"Unfurnished, Balcony, Built in Wardrobes, Covered Parking, Kitchen Appliances, Maids Room, Security, Shared Gym, Shared Pool, View of Landmark, View of Water, "
7623413,Fully Furnished Studio | Radisson | Best Amenities,677250,"Dubai, DAMAC Hills (Akoya by DAMAC), Artesia",25.018888,55.246463,Apartment,"407 sqft
                      /            38 sqm",studio,1,Off-plan,"Furnished, Balcony, Built in Wardrobes, Central A/C, Concierge, Covered Parking, Security, Shared Gym, Shared Pool, View of Landmark, "
7623417,Golf Course Community | Fully Furnished | Radisson,982800,"Dubai, DAMAC Hills (Akoya by DAMAC), Artesia",25.018888,55.246463,Apartment,"591 sqft
                      /            55 sqm",1,1,Off-plan,"Furnished, Balcony, Built in Wardrobes, Central A/C, Concierge, Covered Parking, Security, Shared Gym, Shared Pool, View of Landmark, "
7623454,1 Bed Loft Apartment | 1389 SqFt | Vacant,950000,"Dubai, Jumeirah Lake Towers, Lake Almas West",25.065886,55.138246,Apartment,"1,389 sqft
                      /            129 sqm",1,1,Ready,"Unfurnished, Balcony, Central A/C, Concierge, Covered Parking, Security, Shared Gym, Shared Pool, "
7623483,1BR | Brand New | Balcony | Freehold | Mirdif,936000,"Dubai, Mirdif, Mirdif Hills",25.22724,55.441623,Apartment,"780 sqft
                      /            72 sqm",1,2,Off-plan,"Unfurnished, Balcony, Built in Wardrobes, Central A/C, Covered Parking, Security, Shared Gym, Shared Pool, View of Landmark, "
7623715,Special 10 Yrs Payment Plan | Ready Soon,825888,"Dubai, Jumeirah Village Circle",25.051448,55.207712,Apartment,"745 sqft
                      /            69 sqm",1,2,Off-plan,"Unfurnished, Built in Wardrobes, Concierge, Covered Parking, Shared Gym, Shared Pool, "
7623756,Investor's Deal | Exceptional Design,835000,"Dubai, Jumeirah Village Circle, Belgravia",25.049772,55.204243,Apartment,"890 sqft
                      /            83 sqm",1,,Ready,"Unfurnished, Balcony, Central A/C, Concierge, Covered Parking, Kitchen Appliances, Security, Shared Gym, Shared Pool, Walk-in Closet, "
7623901,Panoramic View I Fully upgraded I Fully furnished,1500000,"Dubai, Jumeirah Lake Towers, Lake Almas East",25.069929,55.141025,Apartment,"1,561 sqft
                      /            145 sqm",3,3,Ready,"Furnished, Built in Wardrobes, Kitchen Appliances, Private Jacuzzi, Shared Gym, Shared Pool, "
7623901,Panoramic View I Fully upgraded I Fully furnished,1500000,"Dubai, Jumeirah Lake Towers, Lake Almas East",25.069929,55.141025,Apartment,"1,561 sqft
                      /            145 sqm",3,3,Ready,"Furnished, Built in Wardrobes, Kitchen Appliances, Private Jacuzzi, Shared Gym, Shared Pool, "
7624183,Largest Studio | Vacating Soon | With Balcony,425000,"Dubai, Jumeirah Village Circle",25.051302,55.199936,Apartment,"609 sqft
                      /            57 sqm",studio,1,Ready,"Unfurnished, Balcony, Built in Wardrobes, Central A/C, Children's Play Area, Concierge, Covered Parking, Kitchen Appliances, Pets Allowed, Shared Pool, "
7624329,Full Golf Course View | Rare Unit |Owner Occupied | VOT,1349000,"Dubai, Dubai Sports City",25.038978,55.218272,Apartment,"1,921 sqft
                      /            178 sqm",3,4,Ready,"Unfurnished, Balcony, Built in Wardrobes, Kitchen Appliances, Pets Allowed, Shared Gym, Shared Pool, "
7624411,"Great ROI, Elegant 2 Bed Unit, Best Location",980000,"Dubai, Jumeirah Village Circle",25.051384,55.2121,Apartment,"1,089 sqft
                      /            101 sqm",2,3,Ready,"Unfurnished, Balcony, Built in Wardrobes, Central A/C, Covered Parking, Kitchen Appliances, Pets Allowed, Shared Gym, Shared Pool, "
7624411,"Great ROI, Elegant 2 Bed Unit, Best Location",980000,"Dubai, Jumeirah Village Circle",25.051384,55.2121,Apartment,"1,089 sqft
                      /            101 sqm",2,3,Ready,"Unfurnished, Balcony, Built in Wardrobes, Central A/C, Covered Parking, Kitchen Appliances, Pets Allowed, Shared Gym, Shared Pool, "
7624494,Fully Furnished Apt with Boulevard Views,4600000,"Dubai, City Walk",25.204058,55.263127,Apartment,"2,678 sqft
                      /            249 sqm",3,4,Ready,"Furnished, Balcony, Built in Wardrobes, Central A/C, Covered Parking, Shared Gym, Shared Pool, "
7624504,NEW! 1 Bedroom Apt.  Golf community,615000,"Dubai, Jumeirah Golf Estates",25.029767,55.206417,Apartment,"776 sqft
                      /            72 sqm",1,2,Ready,"Unfurnished, Balcony, Built in Wardrobes, Central A/C, Covered Parking, Kitchen Appliances, Pets Allowed, Shared Gym, Shared Pool, Study, "
7624520,Full Burj View - Vacant September - Best Layout,1770000,"Dubai, Downtown Dubai, South Ridge",25.186457,55.277512,Apartment,"1,625 sqft
                      /            151 sqm",2,3,Ready,"Unfurnished, Balcony, Built in Wardrobes, Central A/C, Concierge, Covered Parking, Pets Allowed, Shared Pool, "
7624639,Act One Act Two at the heart of The Opera District,1512888,"Dubai, Downtown Dubai, Opera District",25.195483,55.271797,Apartment,"607 sqft
                      /            56 sqm",1,2,Off-plan,"Unfurnished, Balcony, Built in Wardrobes, Central A/C, Children's Play Area, Covered Parking, Pets Allowed, Security, Shared Gym, Shared Pool, View of Landmark, "
